aid,anno,posizione,corrispondente,n_autori,wid
5023123863,2021,middle,False,9,W3046375318
5023125955,2022,middle,False,10,W4283651323
5023126889,2021,middle,False,3,W4285335404
5023135578,2019,middle,False,3,W2977942273
5023142004,2022,middle,False,14,W4210700580
5023143758,2022,first,False,5,W4385574071
5023155010,2021,last,False,3,W3202037236
5023158018,2021,first,False,2,W4226451390
5023158517,2022,last,False,6,W4308732727
5023160093,2022,last,False,5,W4221122204
5023165780,2020,last,False,3,W2998997307
5023167307,2022,middle,False,7,W4313030848
5023171091,2020,middle,False,6,W3032423893
5023177983,2022,middle,False,4,W4285252511
5023183059,2020,middle,False,5,W3037422790
5023185891,2022,middle,False,6,W4285820921
5023195984,2021,last,False,3,W3162003518
5023201445,2022,last,False,2,W4312823645
5023209130,2020,last,False,2,W3116202362
5023213398,2022,middle,False,5,W4300167402
5023224071,2021,last,False,4,W3211807947
5023224900,2022,last,False,2,W4226530580
5023235306,2022,first,False,5,W4313531568
5023250445,2020,first,False,3,W3102233600
5023252002,2020,middle,False,5,W3034669235
5023264151,2022,last,False,6,W4283317348
5023264395,2022,middle,False,8,W4297841899
5023264894,2022,first,True,1,W4360764623
5023273506,2022,last,False,3,W4282573562
5023274785,2022,middle,False,7,W4226248135
5023282399,2022,middle,False,5,W4318826026
5023283860,2021,middle,False,5,W3198270377
5023286630,2022,middle,False,3,W4380589964
5023301307,2022,middle,False,9,W4311243316
5023313904,2020,last,False,4,W3145915485
5023339675,2021,first,False,6,W3158733382
5023359433,2019,middle,False,8,W2970374239
5023362889,2021,last,False,6,W3167699097
5023365550,2020,middle,False,4,W3105977045
5023371171,2022,first,False,7,W4285606464
5023397694,2020,middle,False,7,W3033585268
5023418635,2022,middle,False,9,W4225319257
5023422312,2022,last,False,5,W4319586062
5023425558,2021,middle,False,8,W3205927779
5023438344,2022,last,False,5,W4312008226
5023448998,2022,last,False,3,W4285214572
5023493215,2020,last,False,3,W3118193270
5023496425,2022,last,False,5,W4223965482
5023498056,2022,middle,False,8,W4290725230
5023499084,2022,middle,False,5,W4310893549
5023500196,2019,middle,False,9,W2997522493
5023501811,2020,middle,False,3,W3106118243
5023506057,2021,last,False,4,W3211457251
5023506216,2022,last,True,5,W4288457208
5023507685,2022,first,False,4,W4285161221
5023508792,2019,middle,False,8,W2964915587
5023517546,2021,first,False,6,W3168564952
5023518080,2021,middle,False,5,W3125507956
5023525580,2021,middle,False,3,W4200012584
5023526748,2022,middle,True,4,W4226284351
5023527433,2022,middle,True,5,W4295813601
5023542938,2022,middle,False,7,W4288057735
5023545041,2022,middle,False,7,W4225299129
5023556869,2021,first,False,3,W3199527474
5023557586,2022,middle,False,7,W4285298235
5023562009,2022,middle,False,3,W4297798768
5023565753,2020,last,False,2,W3082961718
5023573950,2021,middle,False,7,W3211383439
5023578096,2021,middle,False,5,W3168690788
5023583976,2020,middle,False,3,W3035758001
5023591414,2020,first,False,3,W3102659883
5023595778,2021,last,False,3,W4206700508
5023599556,2022,first,False,5,W4285147227
5023605306,2019,last,False,2,W2970474271
5023606467,2021,middle,False,5,W3195385865
5023619547,2022,middle,False,6,W4223432929
5023621766,2019,middle,False,5,W2964306921
5023638340,2020,middle,False,4,W3034870693
5023644827,2022,last,False,5,W4226451629
5023679744,2020,last,False,3,W3103099263
5023692269,2022,middle,True,5,W3186916054
5023695406,2021,middle,False,6,W4225688135
5023696818,2019,middle,False,7,W2970645034
5023705114,2022,middle,False,3,W4313286866
5023705881,2021,first,False,5,W3177457301
5023708568,2022,middle,False,8,W4283790955
5023718997,2020,last,False,2,W3115842509
5023724461,2021,last,False,2,W3214999930
5023725893,2022,middle,False,6,W4292787292
5023750515,2020,first,False,2,W3034723486
5023750808,2020,first,False,4,W3037251733
5023752172,2022,last,False,4,W4224916206
5023760520,2022,middle,False,4,W4283792377
5023761803,2021,middle,False,5,W3211102095
5023774940,2022,last,False,7,W4313496563
5023775139,2019,last,False,7,W2970645034
5023777406,2019,first,False,4,W2970454332
5023784427,2022,last,False,4,W4289655563
5023785113,2022,middle,False,6,W4223889796
5023797933,2022,middle,False,4,W4309478457
5023802054,2019,last,False,3,W2970200208
5023815884,2022,middle,False,8,W4226087293
5023824766,2020,middle,False,8,W3012639927
5023840296,2022,middle,False,6,W4292787292
5023841356,2022,middle,False,7,W4211173354
5023852923,2020,last,False,2,W3116579043
5023856625,2022,middle,False,7,W4210592951
5023859439,2019,last,False,3,W2990536557
5023868166,2021,middle,False,4,W4226291738
5023882015,2020,last,False,5,W3115197695
5023888994,2021,last,False,2,W3195623089
5023894100,2022,middle,False,5,W4205601573
5023894377,2022,middle,False,5,W4313562700
5023899090,2022,last,False,3,W4293998982
5023899172,2022,middle,False,7,W4220979049
5023913868,2021,middle,False,4,W3122438992
5023918894,2021,last,False,4,W3213639431
5023924528,2021,first,False,3,W3167049841
5023925931,2021,last,False,3,W3155728828
5023931221,2020,middle,False,6,W3006428138
5023944464,2021,last,False,3,W3156316299
5023948588,2019,middle,False,4,W2985808369
5023964815,2020,last,False,3,W3024259856
5023968294,2022,middle,False,9,W4225319257
5023969133,2022,last,False,3,W4287887933
5023969203,2022,last,True,2,W4220974974
5023972426,2022,first,False,2,W4205484635
5023977688,2019,last,False,2,W2914177045
5023978319,2020,middle,False,24,W3102483398
5023982052,2022,middle,False,6,W4315750526
5023990637,2021,middle,False,5,W4226109440
5023992845,2020,first,False,7,W3120329789
5024008212,2022,middle,False,8,W4224921333
5024010116,2021,middle,False,6,W3174110202
5024032794,2022,last,False,2,W4229083684
5024040521,2019,last,False,2,W2966765144
5024048679,2022,last,True,4,W4226269280
5024050253,2022,middle,False,11,W4225156065
5024050806,2019,last,False,5,W2970029631
5024059541,2022,middle,False,11,W4224939843
5024066643,2021,middle,False,6,W3119880013
5024072185,2022,middle,False,3,W4220695049
5024075990,2021,first,True,4,W3133361432
5024077875,2020,last,False,7,W3017848151
5024078415,2019,last,False,4,W3011187180
5024081062,2021,middle,False,6,W3129318751
5024087930,2020,middle,False,3,W3114981953
5024090300,2022,last,False,2,W4308236284
5024097240,2020,middle,False,10,W2998036008
5024101914,2022,first,False,4,W4312124100
5024102664,2021,last,False,10,W3175518369
5024120099,2021,middle,False,3,W3172397280
5024123401,2022,last,False,3,W4225308684
5024126057,2022,middle,True,8,W4296356594
5024130715,2020,last,False,3,W3045877325
5024161267,2021,middle,False,7,W3176264844
5024165645,2022,first,True,1,W4315750556
5024169758,2019,middle,False,5,W3125615400
5024171000,2022,last,False,4,W4292213097
5024171815,2022,last,True,4,W4296068408
5024175675,2021,last,False,5,W3131423379
5024176415,2021,middle,False,4,W3200760931
5024181286,2021,first,False,2,W3199047597
5024181945,2020,first,True,1,W3034020579
5024181978,2021,middle,False,3,W3198756156
5024192538,2022,middle,False,5,W4210820433
5024193112,2020,last,False,5,W3049185961
5024194480,2022,middle,False,4,W4210371902
5024198505,2022,last,False,4,W4312359447
5024203789,2020,last,False,6,W3104442086
5024206808,2022,middle,False,4,W4312427753
5024214059,2021,middle,False,6,W3209174365
5024220094,2021,middle,False,6,W4205518118
5024230879,2021,middle,False,8,W3203711169
5024268798,2020,middle,False,4,W3103163889
5024270810,2021,middle,False,6,W3128562462
5024280658,2019,last,False,2,W2979739940
5024280969,2022,last,False,3,W4280568388
5024284822,2022,middle,False,3,W4366307840
5024289387,2022,last,True,4,W4311546891
5024291487,2022,middle,False,3,W4225891318
5024292688,2021,middle,False,7,W3160843161
5024298278,2022,middle,False,6,W4312383860
5024324604,2021,last,False,6,W3185106531
5024330889,2022,last,True,5,W3203162515
5024338002,2022,last,False,3,W4281611690
5024338348,2021,middle,False,7,W3184088840
5024345043,2021,first,False,4,W3162632914
5024361922,2022,middle,False,6,W3213754525
5024373783,2022,last,False,2,W4210391403
5024383883,2022,last,False,2,W4312441209
5024383984,2022,middle,False,6,W4319978676
5024395125,2019,middle,False,3,W2984978596
5024408306,2022,last,False,12,W4297035359
5024409281,2022,last,False,8,W4311883742
5024424191,2021,middle,True,6,W3088682948
5024436944,2022,middle,False,4,W3168068147
5024437840,2019,last,False,2,W2970854433
5024442295,2022,last,False,7,W4362647183
5024453737,2022,last,True,2,W4292409471
5024459386,2021,middle,False,4,W3160596727
5024466638,2022,middle,False,14,W4312309136
5024477949,2022,last,True,2,W4229049386
5024478685,2022,last,False,4,W4312802610
5024483115,2022,middle,False,8,W4294295833
5024490909,2022,middle,False,4,W4293209991
5024502896,2021,last,False,3,W3163014027
5024515193,2021,middle,True,4,W3206011792
5024519127,2020,middle,False,3,W3108702526
5024521937,2019,first,False,3,W2950883770
5024546524,2022,last,False,5,W4287889747
5024583659,2019,first,False,2,W2970035587
5024587960,2021,middle,False,16,W3200545562
5024593355,2022,middle,False,6,W4225004043
5024599321,2019,middle,False,3,W2949442961
5024613828,2021,middle,False,21,W3162479984
5024617531,2022,last,False,6,W4312443061
5024624933,2022,middle,False,14,W4308025419
5024626821,2022,last,False,5,W4312035739
5024631382,2021,last,False,4,W3207576805
5024634557,2020,last,False,4,W3043816006
5024644016,2020,middle,False,6,W3116480233
5024646639,2021,last,False,5,W3160157873
5024647487,2021,middle,False,14,W4226373198
5024664299,2019,last,False,7,W2970716846
5024664329,2019,middle,False,8,W2954226438
5024673660,2021,middle,False,4,W3212809695
5024679224,2022,last,False,5,W4313172969
5024681645,2021,last,False,8,W3129895333
5024686404,2021,middle,False,6,W3185487872
5024700821,2022,last,True,5,W4213243301
5024704138,2020,middle,False,7,W3106488531
5024707647,2022,last,False,2,W4303982380
5024709170,2022,last,False,5,W4294974800
5024721011,2022,last,False,5,W4312095967
5024721944,2020,middle,False,4,W3014960999
5024730098,2022,middle,False,5,W4225401239
5024733648,2022,middle,False,8,W4385572975
5024735754,2021,middle,False,6,W3175892112
5024736091,2022,middle,False,7,W4285158365
5024736417,2022,middle,False,4,W4319586819
5024741305,2022,last,False,4,W4229036562
5024744661,2022,middle,False,5,W4281673407
5024746221,2019,last,False,7,W2954444514
5024752776,2022,middle,True,6,W4306693632
5024757596,2022,last,False,7,W4313042636
5024767797,2021,last,False,4,W3188120558
5024772368,2021,first,False,5,W3174693043
5024773257,2022,last,False,5,W4285132953
5024791074,2021,last,False,3,W3163621007
5024795670,2021,middle,False,11,W3214785274
5024810938,2020,middle,False,4,W3104982372
5024825692,2020,middle,False,6,W3034337319
5024831674,2020,middle,False,4,W3109752844
5024834377,2022,middle,False,7,W4312430353
5024842056,2022,last,False,4,W4312604799
5024848448,2022,last,False,6,W4385573301
5024849044,2019,middle,False,6,W2970450228
5024857449,2020,middle,False,4,W3147816291
5024864770,2022,middle,False,6,W4287887928
5024869142,2020,last,False,4,W3000521887
5024873601,2020,last,False,4,W3104564752
5024879161,2019,middle,False,5,W2970062726
5024879682,2022,last,False,6,W4289827868
5024881923,2019,first,False,7,W2964642604
5024882547,2019,first,True,3,W2999099260
5024883783,2019,last,True,2,W2996388263
5024891882,2020,last,False,3,W3006485868
5024892041,2022,last,False,6,W4282576498
5024896990,2022,middle,False,5,W4311661986
5024902296,2020,middle,True,3,W3101228803
5024910644,2022,middle,False,4,W4385573680
5024913801,2022,middle,False,7,W4226120743
5024924150,2021,middle,False,6,W3176398418
5024936464,2022,middle,False,7,W4309476636
5024937008,2019,first,True,6,W2922580172
5024939512,2022,middle,True,11,W4294578455
5024939530,2022,middle,False,5,W4285269519
5024956640,2021,middle,False,7,W3150149671
5024965898,2019,last,False,5,W2988294541
5024981683,2022,middle,False,8,W4312162373
5024981898,2021,last,False,2,W3211138367
5024983536,2020,first,False,8,W3099793224
5025000908,2022,last,False,6,W4321512646
5025001772,2020,middle,False,4,W3014765019
5025019727,2022,middle,False,7,W4313042449
5025026239,2021,middle,False,16,W3147637074
5025028660,2019,last,False,5,W3008904141
5025034643,2022,last,False,3,W4291340619
5025044299,2019,first,False,2,W2995726956
5025062647,2021,middle,False,8,W3205927779
5025075066,2022,last,False,4,W4285813069
5025079639,2019,middle,False,4,W2985482647
5025080623,2021,last,False,7,W3217456031
5025084930,2020,middle,False,6,W3093657314
5025085845,2021,last,False,7,W3177353800
5025088118,2021,middle,False,5,W3204783485
5025099559,2021,middle,False,8,W3211801722
5025103425,2021,first,False,3,W4213330083
5025104684,2022,middle,False,21,W4389009538
5025111079,2021,middle,False,5,W3211771663
5025114648,2021,middle,False,8,W3138516171
5025115299,2022,middle,False,6,W4312339891
5025118710,2019,middle,False,5,W2971126690
5025119324,2022,middle,False,4,W4309391683
5025119831,2019,first,False,3,W2971016963
5025122230,2022,middle,False,5,W4220717634
5025128323,2019,middle,False,5,W2971167298
5025132856,2022,middle,True,10,W4229019698
5025147385,2020,last,False,12,W3113692644
5025148084,2022,middle,False,9,W4229455170
5025153128,2021,middle,False,5,W3212246833
5025156794,2019,first,True,1,W2982756572
5025157025,2020,middle,False,6,W3092142868
5025175160,2022,last,False,5,W4287888655
5025184050,2020,middle,True,4,W3102782538
5025187681,2019,middle,False,17,W2970731908
5025203334,2022,first,False,3,W4210816395
5025205227,2020,last,False,4,W3099204253
5025206583,2022,first,False,6,W4224919704
5025212353,2020,middle,False,7,W2997645422
5025212823,2022,middle,False,3,W4286359908
5025213473,2021,middle,False,5,W3176047499
5025219154,2022,first,False,6,W4312581984
5025221854,2022,last,False,6,W4308390527
5025229650,2021,first,False,6,W3183659444
5025230449,2022,first,False,6,W4213063565
5025234902,2020,middle,False,6,W3102455836
5025240237,2021,middle,False,4,W3170034074
5025240664,2022,middle,False,4,W4308685963
5025255782,2019,last,True,2,W2970862333
5025257282,2020,last,False,4,W3136275640
5025270956,2021,middle,False,16,W2759088880
5025274226,2022,middle,False,6,W4285296644
5025287610,2021,middle,False,3,W3163273505
5025290203,2021,middle,False,7,W3216820670
5025292786,2020,last,False,7,W3098266846
5025307528,2019,last,False,3,W2985777934
5025310174,2021,middle,False,4,W3177201695
5025314362,2021,middle,False,6,W3126192030
5025314679,2019,first,False,3,W2996151885
5025331455,2021,last,False,5,W4205443225
5025335641,2021,middle,False,6,W4200156962
5025337002,2022,last,False,5,W4226336705
5025342178,2022,middle,False,6,W4308083911
5025349009,2021,last,False,4,W3134057412
5025368107,2022,last,False,2,W4287854324
5025368177,2022,last,False,2,W4287887950
5025375391,2022,last,False,2,W4292003000
5025376488,2021,middle,False,5,W3156140152
5025385531,2021,last,False,3,W3171872983
5025398783,2019,last,False,6,W2984008963
5025406642,2022,middle,False,19,W4296068815
5025426825,2021,last,False,3,W3160341587
5025438126,2021,last,False,3,W4210572096
5025450606,2021,last,False,2,W3198300623
5025452586,2022,middle,False,6,W4385572712
5025475037,2022,last,False,4,W4313420701
5025488444,2021,last,True,10,W3148898323
5025496307,2022,middle,False,8,W4297142486
5025500234,2019,first,False,5,W2939380783
5025513252,2020,last,False,5,W3035193825
5025542785,2021,last,False,3,W4226237817
